case_id,activity_id,master_agent_id,case_date,case_start,case_end,case_type,case_complexity,case_turnaround_hours,case_sla_met_flag
CS00000217,ACT00001193,A001,2025-02-28,2025-02-28 09:44:00,2025-02-28 10:01:00,Documentation,Medium,10.7,1
CS00000218,ACT00001194,A001,2025-02-28,2025-02-28 10:01:00,2025-02-28 10:38:00,Prior Authorization,Medium,24.0,1
CS00000219,ACT00001210,A001,2025-02-28,2025-02-28 14:47:00,2025-02-28 15:03:00,Follow Up,Medium,23.5,1
CS00000220,ACT00001218,A001,2025-03-03,2025-03-03 07:28:00,2025-03-03 08:04:00,Prior Authorization,Low,4.5,1
CS00000221,ACT00001219,A001,2025-03-03,2025-03-03 08:04:00,2025-03-03 08:25:00,Prior Authorization,High,31.9,1
CS00000222,ACT00001221,A001,2025-03-03,2025-03-03 08:36:00,2025-03-03 08:57:00,Documentation,High,29.8,0
CS00000223,ACT00001223,A001,2025-03-03,2025-03-03 09:20:00,2025-03-03 09:32:00,Follow Up,Medium,4.5,1
CS00000224,ACT00001226,A001,2025-03-03,2025-03-03 10:05:00,2025-03-03 10:46:00,Follow Up,Medium,24.6,1
CS00000225,ACT00001227,A001,2025-03-03,2025-03-03 10:46:00,2025-03-03 11:00:00,Eligibility,Low,7.6,1
CS00000226,ACT00001230,A001,2025-03-03,2025-03-03 11:38:00,2025-03-03 11:51:00,Appeal,Medium,25.9,1
CS00000227,ACT00001232,A001,2025-03-03,2025-03-03 12:04:00,2025-03-03 12:41:00,Documentation,Medium,28.4,1
CS00000228,ACT00001247,A001,2025-03-03,2025-03-03 15:44:00,2025-03-03 16:00:00,Documentation,High,28.9,1
CS00000229,ACT00001251,A001,2025-03-04,2025-03-04 07:35:00,2025-03-04 08:02:00,Prior Authorization,Low,3.8,1
CS00000230,ACT00001257,A001,2025-03-04,2025-03-04 09:31:00,2025-03-04 10:11:00,Prior Authorization,Low,16.7,1
CS00000231,ACT00001258,A001,2025-03-04,2025-03-04 10:11:00,2025-03-04 10:20:00,Documentation,Low,10.7,1
CS00000232,ACT00001264,A001,2025-03-04,2025-03-04 11:36:00,2025-03-04 12:02:00,Follow Up,High,26.5,1
CS00000233,ACT00001269,A001,2025-03-04,2025-03-04 13:03:00,2025-03-04 13:11:00,Follow Up,Medium,19.0,1
CS00000234,ACT00001272,A001,2025-03-04,2025-03-04 13:41:00,2025-03-04 14:06:00,Appeal,Low,8.4,1
CS00000235,ACT00001274,A001,2025-03-04,2025-03-04 14:30:00,2025-03-04 14:53:00,Appeal,Medium,21.6,1
CS00000236,ACT00001277,A001,2025-03-04,2025-03-04 15:19:00,2025-03-04 15:54:00,Follow Up,Low,7.1,1
CS00000237,ACT00001279,A001,2025-03-05,2025-03-05 07:00:00,2025-03-05 07:26:00,Documentation,Low,9.8,1
CS00000238,ACT00001281,A001,2025-03-05,2025-03-05 07:41:00,2025-03-05 08:14:00,Documentation,Low,3.8,1
CS00000239,ACT00001284,A001,2025-03-05,2025-03-05 08:44:00,2025-03-05 09:27:00,Appeal,Low,9.5,1
CS00000240,ACT00001293,A001,2025-03-05,2025-03-05 11:30:00,2025-03-05 11:50:00,Prior Authorization,Low,7.9,1
CS00000241,ACT00001297,A001,2025-03-05,2025-03-05 12:39:00,2025-03-05 12:52:00,Documentation,Low,12.1,1
CS00000242,ACT00001299,A001,2025-03-05,2025-03-05 13:07:00,2025-03-05 13:47:00,Appeal,Low,11.9,1
CS00000243,ACT00001310,A001,2025-03-06,2025-03-06 08:56:00,2025-03-06 09:14:00,Appeal,Medium,29.5,1
CS00000244,ACT00001325,A001,2025-03-06,2025-03-06 14:48:00,2025-03-06 15:21:00,Prior Authorization,Low,8.9,1
CS00000245,ACT00001329,A001,2025-03-07,2025-03-07 07:26:00,2025-03-07 07:38:00,Documentation,Medium,28.5,1
CS00000246,ACT00001332,A001,2025-03-07,2025-03-07 08:07:00,2025-03-07 08:45:00,Appeal,Low,19.6,1
CS00000247,ACT00001337,A001,2025-03-07,2025-03-07 09:44:00,2025-03-07 10:11:00,Appeal,Low,10.1,1
CS00000248,ACT00001344,A001,2025-03-07,2025-03-07 11:43:00,2025-03-07 12:24:00,Documentation,Low,6.7,1
CS00000249,ACT00001347,A001,2025-03-07,2025-03-07 13:28:00,2025-03-07 14:01:00,Documentation,Low,2.0,1
CS00000250,ACT00001357,A001,2025-03-10,2025-03-10 07:20:00,2025-03-10 07:30:00,Prior Authorization,High,41.3,1
CS00000251,ACT00001359,A001,2025-03-10,2025-03-10 07:42:00,2025-03-10 07:59:00,Prior Authorization,Medium,7.7,1
CS00000252,ACT00001361,A001,2025-03-10,2025-03-10 08:05:00,2025-03-10 08:39:00,Eligibility,Medium,8.2,1
CS00000253,ACT00001376,A001,2025-03-10,2025-03-10 11:59:00,2025-03-10 12:17:00,Prior Authorization,Medium,32.4,1
CS00000254,ACT00001378,A001,2025-03-10,2025-03-10 12:31:00,2025-03-10 13:15:00,Prior Authorization,Medium,23.4,1
CS00000255,ACT00001383,A001,2025-03-10,2025-03-10 14:13:00,2025-03-10 14:41:00,Documentation,Medium,26.1,1
CS00000256,ACT00001391,A001,2025-03-11,2025-03-11 08:01:00,2025-03-11 08:34:00,Appeal,Low,9.4,1
CS00000257,ACT00001392,A001,2025-03-11,2025-03-11 08:34:00,2025-03-11 09:07:00,Prior Authorization,Low,0.7,1
CS00000258,ACT00001415,A001,2025-03-12,2025-03-12 07:13:00,2025-03-12 07:45:00,Prior Authorization,Medium,9.6,1
CS00000259,ACT00001418,A001,2025-03-12,2025-03-12 08:27:00,2025-03-12 08:52:00,Eligibility,Medium,8.0,1
CS00000260,ACT00001421,A001,2025-03-12,2025-03-12 09:27:00,2025-03-12 09:36:00,Prior Authorization,Low,4.8,1
CS00000261,ACT00001425,A001,2025-03-12,2025-03-12 10:22:00,2025-03-12 10:55:00,Appeal,Low,12.4,1
CS00000262,ACT00001426,A001,2025-03-12,2025-03-12 10:55:00,2025-03-12 11:00:00,Eligibility,Low,14.3,1
CS00000263,ACT00001435,A001,2025-03-12,2025-03-12 13:47:00,2025-03-12 14:17:00,Eligibility,Low,2.2,1
CS00000264,ACT00001441,A001,2025-03-12,2025-03-12 15:27:00,2025-03-12 15:39:00,Documentation,Low,3.0,1
CS00000265,ACT00001445,A001,2025-03-13,2025-03-13 07:11:00,2025-03-13 07:27:00,Eligibility,Low,15.0,1
CS00000266,ACT00001452,A001,2025-03-13,2025-03-13 08:31:00,2025-03-13 09:06:00,Eligibility,Low,7.2,1
CS00000267,ACT00001454,A001,2025-03-13,2025-03-13 09:30:00,2025-03-13 09:49:00,Appeal,Low,7.7,1
CS00000268,ACT00001455,A001,2025-03-13,2025-03-13 09:50:00,2025-03-13 10:09:00,Prior Authorization,Low,5.6,1
CS00000269,ACT00001463,A001,2025-03-13,2025-03-13 12:16:00,2025-03-13 13:01:00,Eligibility,High,55.5,1
CS00000270,ACT00001473,A001,2025-03-13,2025-03-13 15:37:00,2025-03-13 16:00:00,Appeal,Low,5.5,1
CS00000271,ACT00001475,A001,2025-03-14,2025-03-14 07:15:00,2025-03-14 07:48:00,Follow Up,Medium,21.3,1
CS00000272,ACT00001498,A001,2025-03-14,2025-03-14 14:24:00,2025-03-14 14:42:00,Appeal,Medium,15.2,1
CS00000273,ACT00001502,A001,2025-03-14,2025-03-14 15:38:00,2025-03-14 15:48:00,Eligibility,High,13.0,0
CS00000274,ACT00001508,A001,2025-03-15,2025-03-15 07:53:00,2025-03-15 08:08:00,Appeal,Medium,11.3,1
CS00000275,ACT00001523,A001,2025-03-15,2025-03-15 12:56:00,2025-03-15 13:35:00,Documentation,Low,12.3,1
CS00000276,ACT00001528,A001,2025-03-15,2025-03-15 14:38:00,2025-03-15 15:18:00,Follow Up,Low,8.6,1
CS00000277,ACT00001542,A001,2025-03-17,2025-03-17 10:07:00,2025-03-17 10:32:00,Documentation,Medium,32.5,1
CS00000278,ACT00001548,A001,2025-03-17,2025-03-17 13:29:00,2025-03-17 13:41:00,Follow Up,Medium,17.9,1
CS00000279,ACT00001549,A001,2025-03-17,2025-03-17 13:41:00,2025-03-17 14:19:00,Follow Up,Medium,24.4,1
CS00000280,ACT00001560,A001,2025-03-18,2025-03-18 07:36:00,2025-03-18 08:15:00,Prior Authorization,Low,8.5,1
CS00000281,ACT00001564,A001,2025-03-18,2025-03-18 08:50:00,2025-03-18 09:19:00,Appeal,Low,4.0,1
CS00000282,ACT00001567,A001,2025-03-18,2025-03-18 09:31:00,2025-03-18 10:04:00,Documentation,High,46.0,1
CS00000283,ACT00001569,A001,2025-03-18,2025-03-18 10:30:00,2025-03-18 10:58:00,Prior Authorization,High,40.2,1
CS00000284,ACT00001570,A001,2025-03-18,2025-03-18 10:58:00,2025-03-18 11:00:00,Follow Up,Low,7.5,1
CS00000285,ACT00001572,A001,2025-03-18,2025-03-18 11:30:00,2025-03-18 11:56:00,Follow Up,High,38.8,0
CS00000286,ACT00001574,A001,2025-03-18,2025-03-18 12:12:00,2025-03-18 12:25:00,Prior Authorization,Low,13.1,1
CS00000287,ACT00001583,A001,2025-03-18,2025-03-18 15:37:00,2025-03-18 15:59:00,Prior Authorization,Medium,19.4,1
CS00000288,ACT00001587,A001,2025-03-19,2025-03-19 08:09:00,2025-03-19 08:25:00,Appeal,Low,11.6,1
CS00000289,ACT00001591,A001,2025-03-19,2025-03-19 09:11:00,2025-03-19 09:56:00,Eligibility,Medium,20.9,1
CS00000290,ACT00001607,A001,2025-03-19,2025-03-19 15:01:00,2025-03-19 15:23:00,Documentation,High,36.2,1
CS00000291,ACT00001613,A001,2025-03-20,2025-03-20 07:39:00,2025-03-20 08:15:00,Appeal,Low,5.0,1
CS00000292,ACT00001639,A001,2025-03-21,2025-03-21 07:00:00,2025-03-21 07:16:00,Prior Authorization,High,38.3,1
CS00000293,ACT00001652,A001,2025-03-21,2025-03-21 10:43:00,2025-03-21 11:00:00,Follow Up,High,48.4,1
CS00000294,ACT00001664,A001,2025-03-21,2025-03-21 13:52:00,2025-03-21 14:02:00,Follow Up,High,58.0,1
CS00000295,ACT00001665,A001,2025-03-21,2025-03-21 14:03:00,2025-03-21 14:20:00,Eligibility,Low,12.4,1
CS00000296,ACT00001669,A001,2025-03-21,2025-03-21 15:09:00,2025-03-21 15:42:00,Eligibility,Medium,23.6,1
CS00000297,ACT00001670,A001,2025-03-21,2025-03-21 15:42:00,2025-03-21 16:00:00,Appeal,Medium,24.0,1
CS00000298,ACT00001682,A001,2025-03-22,2025-03-22 11:44:00,2025-03-22 12:22:00,Eligibility,Low,4.0,1
CS00000299,ACT00001688,A001,2025-03-22,2025-03-22 13:48:00,2025-03-22 14:17:00,Documentation,High,45.7,1
CS00000300,ACT00001693,A001,2025-03-22,2025-03-22 15:12:00,2025-03-22 15:20:00,Appeal,Low,5.2,1
CS00000301,ACT00001696,A001,2025-03-24,2025-03-24 07:14:00,2025-03-24 07:40:00,Prior Authorization,Medium,16.5,1
CS00000302,ACT00001699,A001,2025-03-24,2025-03-24 08:19:00,2025-03-24 08:29:00,Appeal,High,51.2,1
CS00000303,ACT00001701,A001,2025-03-24,2025-03-24 08:48:00,2025-03-24 09:04:00,Eligibility,Medium,21.2,1
CS00000304,ACT00001705,A001,2025-03-24,2025-03-24 10:01:00,2025-03-24 10:13:00,Appeal,Medium,13.2,1
CS00000305,ACT00001706,A001,2025-03-24,2025-03-24 10:13:00,2025-03-24 10:36:00,Follow Up,Low,15.7,1
CS00000306,ACT00001710,A001,2025-03-24,2025-03-24 11:30:00,2025-03-24 12:08:00,Follow Up,Medium,19.7,1
CS00000307,ACT00001712,A001,2025-03-24,2025-03-24 12:30:00,2025-03-24 12:45:00,Appeal,Low,4.4,1
CS00000308,ACT00001713,A001,2025-03-24,2025-03-24 12:45:00,2025-03-24 12:56:00,Appeal,Medium,17.1,0
CS00000309,ACT00001717,A001,2025-03-24,2025-03-24 13:59:00,2025-03-24 14:19:00,Follow Up,Low,5.3,1
CS00000310,ACT00001720,A001,2025-03-24,2025-03-24 14:50:00,2025-03-24 15:00:00,Follow Up,Low,5.8,1
CS00000311,ACT00001721,A001,2025-03-24,2025-03-24 15:00:00,2025-03-24 15:33:00,Appeal,Low,11.6,1
CS00000312,ACT00001722,A001,2025-03-24,2025-03-24 15:34:00,2025-03-24 15:49:00,Documentation,Low,4.7,1
CS00000313,ACT00001724,A001,2025-03-25,2025-03-25 07:00:00,2025-03-25 07:11:00,Appeal,High,37.6,1
CS00000314,ACT00001729,A001,2025-03-25,2025-03-25 08:31:00,2025-03-25 09:03:00,Prior Authorization,Low,4.2,1
CS00000315,ACT00001730,A001,2025-03-25,2025-03-25 09:03:00,2025-03-25 09:46:00,Documentation,Low,11.3,1
CS00000316,ACT00001734,A001,2025-03-25,2025-03-25 10:19:00,2025-03-25 10:39:00,Follow Up,Medium,28.3,1
CS00000317,ACT00001737,A001,2025-03-25,2025-03-25 11:30:00,2025-03-25 11:43:00,Follow Up,Low,7.5,1
CS00000318,ACT00001738,A001,2025-03-25,2025-03-25 11:43:00,2025-03-25 12:01:00,Documentation,Low,7.2,1
CS00000319,ACT00001744,A001,2025-03-25,2025-03-25 13:40:00,2025-03-25 13:49:00,Follow Up,High,25.1,1
CS00000320,ACT00001746,A001,2025-03-25,2025-03-25 14:28:00,2025-03-25 15:13:00,Appeal,Low,15.5,1
CS00000321,ACT00001747,A001,2025-03-25,2025-03-25 15:14:00,2025-03-25 15:50:00,Prior Authorization,Low,18.6,1
CS00000322,ACT00001761,A001,2025-03-26,2025-03-26 10:41:00,2025-03-26 11:00:00,Prior Authorization,Medium,20.0,1
CS00000323,ACT00001766,A001,2025-03-26,2025-03-26 12:06:00,2025-03-26 12:48:00,Prior Authorization,Medium,34.1,0
CS00000324,ACT00001769,A001,2025-03-26,2025-03-26 13:16:00,2025-03-26 13:55:00,Documentation,Low,10.4,1
CS00000325,ACT00001776,A001,2025-03-26,2025-03-26 15:32:00,2025-03-26 15:49:00,Prior Authorization,Low,14.0,1
CS00000326,ACT00001788,A001,2025-03-27,2025-03-27 09:32:00,2025-03-27 10:04:00,Prior Authorization,Low,9.3,1
CS00000327,ACT00001790,A001,2025-03-27,2025-03-27 10:11:00,2025-03-27 10:39:00,Prior Authorization,Medium,32.0,1
CS00000328,ACT00001795,A001,2025-03-27,2025-03-27 11:53:00,2025-03-27 12:02:00,Eligibility,Medium,18.0,1
CS00000329,ACT00001796,A001,2025-03-27,2025-03-27 12:02:00,2025-03-27 12:26:00,Eligibility,Low,9.0,1
CS00000330,ACT00001803,A001,2025-03-27,2025-03-27 13:56:00,2025-03-27 14:23:00,Appeal,Medium,20.3,1
CS00000331,ACT00001804,A001,2025-03-27,2025-03-27 14:23:00,2025-03-27 14:48:00,Prior Authorization,Low,9.6,1
CS00000332,ACT00001814,A001,2025-03-28,2025-03-28 07:26:00,2025-03-28 07:57:00,Documentation,Medium,13.2,1
CS00000333,ACT00001818,A001,2025-03-28,2025-03-28 08:36:00,2025-03-28 08:48:00,Prior Authorization,Medium,26.1,1
CS00000334,ACT00001831,A001,2025-03-28,2025-03-28 11:41:00,2025-03-28 11:56:00,Prior Authorization,Medium,24.7,1
CS00000335,ACT00001839,A001,2025-03-28,2025-03-28 13:53:00,2025-03-28 14:08:00,Documentation,High,47.7,1
CS00000336,ACT00001842,A001,2025-03-28,2025-03-28 15:16:00,2025-03-28 15:55:00,Eligibility,Medium,11.0,1
CS00000337,ACT00001846,A001,2025-03-31,2025-03-31 08:43:00,2025-03-31 09:25:00,Documentation,Low,7.1,1
CS00000338,ACT00001850,A001,2025-03-31,2025-03-31 10:18:00,2025-03-31 10:56:00,Prior Authorization,Medium,21.1,1
CS00000339,ACT00001858,A001,2025-03-31,2025-03-31 12:38:00,2025-03-31 13:16:00,Appeal,Low,11.9,1
CS00000340,ACT00001871,A002,2025-01-01,2025-01-01 07:14:00,2025-01-01 07:39:00,Documentation,Low,11.4,1
CS00000341,ACT00001877,A002,2025-01-01,2025-01-01 09:53:00,2025-01-01 10:03:00,Eligibility,High,8.6,1
CS00000342,ACT00001882,A002,2025-01-01,2025-01-01 10:53:00,2025-01-01 11:00:00,Follow Up,Low,13.0,1
CS00000343,ACT00001884,A002,2025-01-01,2025-01-01 11:30:00,2025-01-01 12:12:00,Documentation,High,31.6,1
CS00000344,ACT00001889,A002,2025-01-01,2025-01-01 12:53:00,2025-01-01 13:38:00,Appeal,Low,9.1,0
CS00000345,ACT00001890,A002,2025-01-01,2025-01-01 13:38:00,2025-01-01 13:46:00,Eligibility,Low,9.1,1
CS00000346,ACT00001895,A002,2025-01-01,2025-01-01 14:46:00,2025-01-01 15:18:00,Eligibility,Low,8.9,1
CS00000347,ACT00001900,A002,2025-01-02,2025-01-02 08:27:00,2025-01-02 08:36:00,Prior Authorization,Low,7.6,1
CS00000348,ACT00001903,A002,2025-01-02,2025-01-02 09:06:00,2025-01-02 09:34:00,Eligibility,Medium,25.8,1
CS00000349,ACT00001905,A002,2025-01-02,2025-01-02 10:34:00,2025-01-02 10:52:00,Follow Up,Low,4.6,1
CS00000350,ACT00001911,A002,2025-01-02,2025-01-02 12:10:00,2025-01-02 12:53:00,Documentation,Low,16.2,1
CS00000351,ACT00001914,A002,2025-01-02,2025-01-02 13:39:00,2025-01-02 13:54:00,Prior Authorization,Low,9.3,1
CS00000352,ACT00001915,A002,2025-01-02,2025-01-02 13:54:00,2025-01-02 14:17:00,Prior Authorization,Medium,0.5,1
CS00000353,ACT00001927,A002,2025-01-03,2025-01-03 07:29:00,2025-01-03 08:07:00,Prior Authorization,Medium,14.5,1
CS00000354,ACT00001929,A002,2025-01-03,2025-01-03 08:20:00,2025-01-03 08:48:00,Prior Authorization,Low,2.7,1
CS00000355,ACT00001931,A002,2025-01-03,2025-01-03 09:09:00,2025-01-03 09:30:00,Appeal,Low,3.0,1
CS00000356,ACT00001932,A002,2025-01-03,2025-01-03 09:30:00,2025-01-03 10:08:00,Follow Up,Low,10.6,1
CS00000357,ACT00001933,A002,2025-01-03,2025-01-03 10:08:00,2025-01-03 10:45:00,Documentation,Low,10.1,1
CS00000358,ACT00001934,A002,2025-01-03,2025-01-03 10:45:00,2025-01-03 11:00:00,Follow Up,Low,9.4,1
CS00000359,ACT00001942,A002,2025-01-03,2025-01-03 12:51:00,2025-01-03 13:13:00,Prior Authorization,Low,5.4,1
CS00000360,ACT00001947,A002,2025-01-03,2025-01-03 14:42:00,2025-01-03 15:08:00,Follow Up,Medium,30.5,1
CS00000361,ACT00001949,A002,2025-01-03,2025-01-03 15:28:00,2025-01-03 15:36:00,Eligibility,Medium,24.5,1
CS00000362,ACT00001958,A002,2025-01-04,2025-01-04 08:08:00,2025-01-04 08:17:00,Appeal,Low,11.1,1
CS00000363,ACT00001960,A002,2025-01-04,2025-01-04 08:31:00,2025-01-04 08:44:00,Prior Authorization,High,43.9,1
CS00000364,ACT00001964,A002,2025-01-04,2025-01-04 09:27:00,2025-01-04 10:09:00,Eligibility,Low,9.2,1
CS00000365,ACT00001970,A002,2025-01-04,2025-01-04 11:30:00,2025-01-04 11:43:00,Prior Authorization,Low,9.6,1
CS00000366,ACT00001972,A002,2025-01-04,2025-01-04 11:54:00,2025-01-04 12:17:00,Follow Up,Low,3.9,1
CS00000367,ACT00001989,A002,2025-01-06,2025-01-06 07:49:00,2025-01-06 08:00:00,Appeal,Medium,39.9,1
CS00000368,ACT00001998,A002,2025-01-06,2025-01-06 10:37:00,2025-01-06 10:51:00,Prior Authorization,Low,2.6,1
CS00000369,ACT00001999,A002,2025-01-06,2025-01-06 10:51:00,2025-01-06 11:00:00,Prior Authorization,High,10.2,0
CS00000370,ACT00002003,A002,2025-01-06,2025-01-06 12:20:00,2025-01-06 12:37:00,Eligibility,Low,13.2,1
CS00000371,ACT00002004,A002,2025-01-06,2025-01-06 12:37:00,2025-01-06 13:09:00,Prior Authorization,Low,12.7,1
CS00000372,ACT00002008,A002,2025-01-06,2025-01-06 13:45:00,2025-01-06 14:09:00,Follow Up,High,34.3,0
CS00000373,ACT00002011,A002,2025-01-06,2025-01-06 14:41:00,2025-01-06 15:01:00,Documentation,Low,22.5,1
CS00000374,ACT00002013,A002,2025-01-06,2025-01-06 15:18:00,2025-01-06 15:51:00,Follow Up,High,29.2,1
CS00000375,ACT00002016,A002,2025-01-07,2025-01-07 07:49:00,2025-01-07 08:04:00,Eligibility,Medium,19.3,1
CS00000376,ACT00002019,A002,2025-01-07,2025-01-07 08:38:00,2025-01-07 09:04:00,Appeal,Medium,16.9,1
CS00000377,ACT00002031,A002,2025-01-07,2025-01-07 11:38:00,2025-01-07 11:57:00,Documentation,Low,14.7,1
CS00000378,ACT00002036,A002,2025-01-07,2025-01-07 12:58:00,2025-01-07 13:16:00,Appeal,Low,6.9,1
CS00000379,ACT00002038,A002,2025-01-07,2025-01-07 13:25:00,2025-01-07 13:37:00,Follow Up,Low,6.1,1
CS00000380,ACT00002044,A002,2025-01-07,2025-01-07 15:05:00,2025-01-07 15:24:00,Documentation,High,32.5,0
CS00000381,ACT00002050,A002,2025-01-08,2025-01-08 07:18:00,2025-01-08 07:50:00,Prior Authorization,Medium,29.0,1
CS00000382,ACT00002051,A002,2025-01-08,2025-01-08 07:50:00,2025-01-08 08:10:00,Appeal,Medium,21.4,1
CS00000383,ACT00002055,A002,2025-01-08,2025-01-08 09:18:00,2025-01-08 09:30:00,Documentation,Medium,9.3,0
CS00000384,ACT00002066,A002,2025-01-08,2025-01-08 12:11:00,2025-01-08 12:45:00,Eligibility,Medium,1.9,1
CS00000385,ACT00002072,A002,2025-01-08,2025-01-08 14:21:00,2025-01-08 14:47:00,Prior Authorization,Low,5.0,1
CS00000386,ACT00002078,A002,2025-01-09,2025-01-09 07:11:00,2025-01-09 07:51:00,Follow Up,Medium,12.8,1
CS00000387,ACT00002079,A002,2025-01-09,2025-01-09 07:51:00,2025-01-09 07:59:00,Follow Up,High,56.3,1
CS00000388,ACT00002082,A002,2025-01-09,2025-01-09 08:22:00,2025-01-09 08:45:00,Documentation,Medium,13.2,1
CS00000389,ACT00002091,A002,2025-01-09,2025-01-09 12:47:00,2025-01-09 13:19:00,Eligibility,Low,5.7,1
CS00000390,ACT00002092,A002,2025-01-09,2025-01-09 13:19:00,2025-01-09 13:42:00,Follow Up,High,36.5,1
CS00000391,ACT00002093,A002,2025-01-09,2025-01-09 13:42:00,2025-01-09 13:53:00,Appeal,High,56.8,0
CS00000392,ACT00002109,A002,2025-01-10,2025-01-10 09:15:00,2025-01-10 09:35:00,Documentation,Medium,14.6,1
CS00000393,ACT00002113,A002,2025-01-10,2025-01-10 10:39:00,2025-01-10 11:00:00,Documentation,Low,9.5,1
CS00000394,ACT00002121,A002,2025-01-10,2025-01-10 13:03:00,2025-01-10 13:26:00,Follow Up,Low,13.9,1
CS00000395,ACT00002122,A002,2025-01-10,2025-01-10 13:29:00,2025-01-10 13:38:00,Appeal,Low,11.9,1
CS00000396,ACT00002124,A002,2025-01-10,2025-01-10 13:53:00,2025-01-10 14:26:00,Documentation,Medium,22.0,1
CS00000397,ACT00002139,A002,2025-01-12,2025-01-12 10:16:00,2025-01-12 10:48:00,Follow Up,High,44.4,0
CS00000398,ACT00002143,A002,2025-01-12,2025-01-12 11:45:00,2025-01-12 12:10:00,Follow Up,Low,11.3,1
CS00000399,ACT00002145,A002,2025-01-12,2025-01-12 12:28:00,2025-01-12 12:54:00,Documentation,Low,11.9,1
CS00000400,ACT00002148,A002,2025-01-12,2025-01-12 13:26:00,2025-01-12 13:49:00,Follow Up,Low,2.4,1
CS00000401,ACT00002152,A002,2025-01-12,2025-01-12 14:59:00,2025-01-12 15:43:00,Follow Up,Low,3.7,1
CS00000402,ACT00002155,A002,2025-01-13,2025-01-13 07:13:00,2025-01-13 07:42:00,Eligibility,Low,8.1,1
CS00000403,ACT00002157,A002,2025-01-13,2025-01-13 08:08:00,2025-01-13 08:38:00,Appeal,Low,8.0,1
CS00000404,ACT00002161,A002,2025-01-13,2025-01-13 09:24:00,2025-01-13 10:08:00,Follow Up,Low,2.9,1
CS00000405,ACT00002168,A002,2025-01-13,2025-01-13 12:46:00,2025-01-13 13:19:00,Documentation,High,44.7,1
CS00000406,ACT00002169,A002,2025-01-13,2025-01-13 13:19:00,2025-01-13 13:35:00,Eligibility,High,42.8,1
CS00000407,ACT00002170,A002,2025-01-13,2025-01-13 13:35:00,2025-01-13 14:16:00,Documentation,High,35.4,0
CS00000408,ACT00002174,A002,2025-01-13,2025-01-13 14:56:00,2025-01-13 15:06:00,Eligibility,Medium,15.8,1
CS00000409,ACT00002180,A002,2025-01-14,2025-01-14 07:16:00,2025-01-14 07:33:00,Documentation,Low,18.3,1
CS00000410,ACT00002182,A002,2025-01-14,2025-01-14 08:26:00,2025-01-14 08:40:00,Appeal,Low,12.0,1
CS00000411,ACT00002183,A002,2025-01-14,2025-01-14 08:40:00,2025-01-14 09:10:00,Follow Up,Low,9.3,1
CS00000412,ACT00002185,A002,2025-01-14,2025-01-14 09:17:00,2025-01-14 09:43:00,Documentation,Medium,20.3,1
CS00000413,ACT00002188,A002,2025-01-14,2025-01-14 10:05:00,2025-01-14 10:38:00,Eligibility,Medium,14.1,1
CS00000414,ACT00002197,A002,2025-01-14,2025-01-14 12:57:00,2025-01-14 13:24:00,Follow Up,High,31.7,1
CS00000415,ACT00002202,A002,2025-01-14,2025-01-14 14:29:00,2025-01-14 14:43:00,Appeal,Medium,10.7,1
CS00000416,ACT00002204,A002,2025-01-14,2025-01-14 14:51:00,2025-01-14 15:28:00,Follow Up,Medium,19.6,1
CS00000417,ACT00002209,A002,2025-01-15,2025-01-15 07:30:00,2025-01-15 07:38:00,Documentation,Low,10.7,1
CS00000418,ACT00002211,A002,2025-01-15,2025-01-15 07:45:00,2025-01-15 08:25:00,Prior Authorization,Low,10.6,0
CS00000419,ACT00002217,A002,2025-01-15,2025-01-15 09:30:00,2025-01-15 09:42:00,Prior Authorization,Low,4.4,1
CS00000420,ACT00002220,A002,2025-01-15,2025-01-15 10:28:00,2025-01-15 10:52:00,Appeal,High,24.4,1
CS00000421,ACT00002235,A002,2025-01-15,2025-01-15 14:57:00,2025-01-15 15:10:00,Follow Up,Medium,19.0,1
CS00000422,ACT00002247,A002,2025-01-16,2025-01-16 08:57:00,2025-01-16 09:36:00,Documentation,Low,5.4,1
CS00000423,ACT00002261,A002,2025-01-16,2025-01-16 12:33:00,2025-01-16 12:49:00,Follow Up,Low,6.5,1
CS00000424,ACT00002262,A002,2025-01-16,2025-01-16 12:49:00,2025-01-16 13:09:00,Eligibility,Low,3.0,1
CS00000425,ACT00002263,A002,2025-01-16,2025-01-16 13:09:00,2025-01-16 13:27:00,Prior Authorization,Low,4.9,1
CS00000426,ACT00002264,A002,2025-01-16,2025-01-16 13:27:00,2025-01-16 14:05:00,Documentation,Low,7.3,1
CS00000427,ACT00002270,A002,2025-01-16,2025-01-16 15:21:00,2025-01-16 15:46:00,Follow Up,Low,9.2,1
CS00000428,ACT00002272,A002,2025-01-16,2025-01-16 15:57:00,2025-01-16 16:00:00,Eligibility,Medium,19.1,1
CS00000429,ACT00002277,A002,2025-01-17,2025-01-17 07:58:00,2025-01-17 08:21:00,Appeal,Low,6.0,1
CS00000430,ACT00002280,A002,2025-01-17,2025-01-17 08:52:00,2025-01-17 09:15:00,Follow Up,High,25.1,0
CS00000431,ACT00002289,A002,2025-01-17,2025-01-17 11:30:00,2025-01-17 12:02:00,Documentation,Low,4.9,1
CS00000432,ACT00002293,A002,2025-01-17,2025-01-17 13:29:00,2025-01-17 13:43:00,Follow Up,Low,11.4,1
CS00000433,ACT00002294,A002,2025-01-17,2025-01-17 13:43:00,2025-01-17 14:02:00,Appeal,Low,13.4,0
