attendance_id,master_agent_id,date,scheduled_hours,worked_hours,scheduled_minutes,worked_minutes,absent_flag,late_minutes,early_leave_minutes,adherence_pct
AT00000347,A006,2025-01-11,9.0,8.78,540,527.0,0,5,0,0.976
AT00000348,A006,2025-01-13,9.0,8.93,540,536.0,0,0,0,0.993
AT00000349,A006,2025-01-14,9.0,8.82,540,529.0,0,5,0,0.98
AT00000350,A006,2025-01-15,9.0,8.8,540,528.0,0,0,0,0.978
AT00000351,A006,2025-01-16,9.0,8.87,540,532.0,0,0,0,0.985
AT00000352,A006,2025-01-17,9.0,8.83,540,530.0,0,0,0,0.981
AT00000353,A006,2025-01-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00000354,A006,2025-01-20,9.0,8.83,540,530.0,0,0,0,0.981
AT00000355,A006,2025-01-21,9.0,8.98,540,539.0,0,0,0,0.998
AT00000356,A006,2025-01-22,9.0,8.35,540,501.0,0,0,30,0.928
AT00000357,A006,2025-01-23,9.0,8.85,540,531.0,0,0,0,0.983
AT00000358,A006,2025-01-24,9.0,8.7,540,522.0,0,10,0,0.967
AT00000359,A006,2025-01-26,9.0,8.97,540,538.0,0,0,0,0.996
AT00000360,A006,2025-01-27,9.0,8.9,540,534.0,0,0,0,0.989
AT00000361,A006,2025-01-28,9.0,8.92,540,535.0,0,0,0,0.991
AT00000362,A006,2025-01-29,9.0,8.97,540,538.0,0,0,0,0.996
AT00000363,A006,2025-01-30,9.0,8.77,540,526.0,0,0,0,0.974
AT00000364,A006,2025-01-31,9.0,0.0,540,0.0,1,0,540,0.0
AT00000365,A006,2025-02-03,9.0,8.53,540,512.0,0,0,15,0.948
AT00000366,A006,2025-02-04,9.0,0.0,540,0.0,1,0,540,0.0
AT00000367,A006,2025-02-05,9.0,8.88,540,533.0,0,0,0,0.987
AT00000368,A006,2025-02-06,9.0,8.67,540,520.0,0,10,0,0.963
AT00000369,A006,2025-02-07,9.0,8.53,540,512.0,0,0,10,0.948
AT00000370,A006,2025-02-08,9.0,8.93,540,536.0,0,0,0,0.993
AT00000371,A006,2025-02-10,9.0,8.92,540,535.0,0,0,0,0.991
AT00000372,A006,2025-02-11,9.0,8.87,540,532.0,0,0,0,0.985
AT00000373,A006,2025-02-12,9.0,8.92,540,535.0,0,0,0,0.991
AT00000374,A006,2025-02-13,9.0,8.8,540,528.0,0,0,0,0.978
AT00000375,A006,2025-02-14,9.0,8.83,540,530.0,0,5,0,0.981
AT00000376,A006,2025-02-15,9.0,8.7,540,522.0,0,0,10,0.967
AT00000377,A006,2025-02-17,9.0,8.38,540,503.0,0,30,0,0.931
AT00000378,A006,2025-02-18,9.0,8.38,540,503.0,0,15,15,0.931
AT00000379,A006,2025-02-19,9.0,8.83,540,530.0,0,0,0,0.981
AT00000380,A006,2025-02-20,9.0,8.9,540,534.0,0,0,0,0.989
AT00000381,A006,2025-02-21,9.0,8.92,540,535.0,0,0,0,0.991
AT00000382,A006,2025-02-24,9.0,8.87,540,532.0,0,0,0,0.985
AT00000383,A006,2025-02-25,9.0,8.78,540,527.0,0,0,0,0.976
AT00000384,A006,2025-02-26,9.0,8.42,540,505.0,0,10,15,0.935
AT00000385,A006,2025-02-27,9.0,8.72,540,523.0,0,0,0,0.969
AT00000386,A006,2025-02-28,9.0,8.82,540,529.0,0,0,0,0.98
AT00000387,A006,2025-03-03,9.0,8.88,540,533.0,0,0,0,0.987
AT00000388,A006,2025-03-04,9.0,8.8,540,528.0,0,0,1,0.978
AT00000389,A006,2025-03-05,9.0,8.85,540,531.0,0,0,0,0.983
AT00000390,A006,2025-03-06,9.0,8.83,540,530.0,0,0,0,0.981
AT00000391,A006,2025-03-07,9.0,8.82,540,529.0,0,0,0,0.98
AT00000392,A006,2025-03-10,9.0,8.95,540,537.0,0,0,0,0.994
AT00000393,A006,2025-03-11,9.0,8.92,540,535.0,0,0,0,0.991
AT00000394,A006,2025-03-12,9.0,8.93,540,536.0,0,0,0,0.993
AT00000395,A006,2025-03-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00000396,A006,2025-03-14,9.0,8.62,540,517.0,0,5,15,0.957
AT00000397,A006,2025-03-17,9.0,8.92,540,535.0,0,0,0,0.991
AT00000398,A006,2025-03-18,9.0,8.9,540,534.0,0,0,5,0.989
AT00000399,A006,2025-03-19,9.0,8.92,540,535.0,0,0,0,0.991
AT00000400,A006,2025-03-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00000401,A006,2025-03-21,9.0,8.9,540,534.0,0,0,0,0.989
AT00000402,A006,2025-03-22,9.0,8.68,540,521.0,0,15,0,0.965
AT00000403,A006,2025-03-23,9.0,0.0,540,0.0,1,0,540,0.0
AT00000404,A006,2025-03-24,9.0,8.43,540,506.0,0,0,30,0.937
AT00000405,A006,2025-03-25,9.0,8.82,540,529.0,0,0,0,0.98
AT00000406,A006,2025-03-26,9.0,8.92,540,535.0,0,0,0,0.991
AT00000407,A006,2025-03-27,9.0,8.67,540,520.0,0,0,15,0.963
AT00000408,A006,2025-03-28,9.0,8.83,540,530.0,0,0,0,0.981
AT00000409,A006,2025-03-31,9.0,8.85,540,531.0,0,0,0,0.983
AT00000410,A007,2025-01-01,9.0,8.92,540,535.0,0,0,0,0.991
AT00000411,A007,2025-01-02,9.0,8.67,540,520.0,0,10,0,0.963
AT00000412,A007,2025-01-03,9.0,8.98,540,539.0,0,0,0,0.998
AT00000413,A007,2025-01-06,9.0,8.77,540,526.0,0,0,0,0.974
AT00000414,A007,2025-01-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00000415,A007,2025-01-08,9.0,8.78,540,527.0,0,0,0,0.976
AT00000416,A007,2025-01-09,9.0,8.78,540,527.0,0,0,0,0.976
AT00000417,A007,2025-01-10,9.0,8.85,540,531.0,0,0,0,0.983
AT00000418,A007,2025-01-13,9.0,8.83,540,530.0,0,0,0,0.981
AT00000419,A007,2025-01-14,9.0,8.97,540,538.0,0,0,0,0.996
AT00000420,A007,2025-01-15,9.0,8.8,540,528.0,0,0,5,0.978
AT00000421,A007,2025-01-16,9.0,8.88,540,533.0,0,0,0,0.987
AT00000422,A007,2025-01-17,9.0,8.92,540,535.0,0,0,0,0.991
AT00000423,A007,2025-01-20,9.0,0.0,540,0.0,1,0,540,0.0
AT00000424,A007,2025-01-21,9.0,8.82,540,529.0,0,0,0,0.98
AT00000425,A007,2025-01-22,9.0,8.95,540,537.0,0,0,0,0.994
AT00000426,A007,2025-01-23,9.0,8.65,540,519.0,0,10,0,0.961
AT00000427,A007,2025-01-24,9.0,8.82,540,529.0,0,0,0,0.98
AT00000428,A007,2025-01-27,9.0,8.88,540,533.0,0,0,0,0.987
AT00000429,A007,2025-01-28,9.0,8.7,540,522.0,0,0,10,0.967
AT00000430,A007,2025-01-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00000431,A007,2025-01-30,9.0,8.62,540,517.0,0,0,15,0.957
AT00000432,A007,2025-01-31,9.0,8.88,540,533.0,0,0,0,0.987
AT00000433,A007,2025-02-02,9.0,8.68,540,521.0,0,0,0,0.965
AT00000434,A007,2025-02-03,9.0,8.65,540,519.0,0,10,0,0.961
AT00000435,A007,2025-02-04,9.0,8.9,540,534.0,0,0,0,0.989
AT00000436,A007,2025-02-05,9.0,8.98,540,539.0,0,0,0,0.998
AT00000437,A007,2025-02-06,9.0,8.78,540,527.0,0,0,0,0.976
AT00000438,A007,2025-02-07,9.0,8.37,540,502.0,0,30,0,0.93
AT00000439,A007,2025-02-10,9.0,8.78,540,527.0,0,10,0,0.976
AT00000440,A007,2025-02-11,9.0,8.77,540,526.0,0,10,0,0.974
AT00000441,A007,2025-02-12,9.0,8.85,540,531.0,0,5,0,0.983
AT00000442,A007,2025-02-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00000443,A007,2025-02-14,9.0,8.92,540,535.0,0,0,0,0.991
AT00000444,A007,2025-02-17,9.0,8.95,540,537.0,0,0,0,0.994
AT00000445,A007,2025-02-18,9.0,8.82,540,529.0,0,0,0,0.98
AT00000446,A007,2025-02-19,9.0,8.85,540,531.0,0,0,0,0.983
AT00000447,A007,2025-02-20,9.0,8.38,540,503.0,0,30,0,0.931
AT00000448,A007,2025-02-21,9.0,8.83,540,530.0,0,0,0,0.981
AT00000449,A007,2025-02-23,9.0,8.98,540,539.0,0,0,0,0.998
AT00000450,A007,2025-02-24,9.0,8.9,540,534.0,0,0,0,0.989
AT00000451,A007,2025-02-25,9.0,8.88,540,533.0,0,0,0,0.987
AT00000452,A007,2025-02-26,9.0,0.0,540,0.0,1,0,540,0.0
AT00000453,A007,2025-02-27,9.0,8.67,540,520.0,0,10,0,0.963
AT00000454,A007,2025-02-28,9.0,8.78,540,527.0,0,0,10,0.976
AT00000455,A007,2025-03-02,9.0,8.95,540,537.0,0,0,0,0.994
AT00000456,A007,2025-03-03,9.0,8.97,540,538.0,0,0,0,0.996
AT00000457,A007,2025-03-04,9.0,8.88,540,533.0,0,0,0,0.987
AT00000458,A007,2025-03-05,9.0,8.88,540,533.0,0,0,0,0.987
AT00000459,A007,2025-03-06,9.0,8.68,540,521.0,0,10,0,0.965
AT00000460,A007,2025-03-07,9.0,8.85,540,531.0,0,5,0,0.983
AT00000461,A007,2025-03-10,9.0,9.0,540,540.0,0,0,0,1.0
AT00000462,A007,2025-03-11,9.0,0.0,540,0.0,1,0,540,0.0
AT00000463,A007,2025-03-12,9.0,8.42,540,505.0,0,30,0,0.935
AT00000464,A007,2025-03-13,9.0,8.8,540,528.0,0,10,0,0.978
AT00000465,A007,2025-03-14,9.0,8.8,540,528.0,0,0,0,0.978
AT00000466,A007,2025-03-17,9.0,8.95,540,537.0,0,0,0,0.994
AT00000467,A007,2025-03-18,9.0,8.68,540,521.0,0,5,0,0.965
AT00000468,A007,2025-03-19,9.0,8.3,540,498.0,0,30,0,0.922
AT00000469,A007,2025-03-20,9.0,8.82,540,529.0,0,0,0,0.98
AT00000470,A007,2025-03-21,9.0,8.4,540,504.0,0,0,30,0.933
AT00000471,A007,2025-03-23,9.0,8.88,540,533.0,0,0,0,0.987
AT00000472,A007,2025-03-24,9.0,8.87,540,532.0,0,0,0,0.985
AT00000473,A007,2025-03-25,9.0,8.73,540,524.0,0,5,0,0.97
AT00000474,A007,2025-03-26,9.0,8.87,540,532.0,0,0,0,0.985
AT00000475,A007,2025-03-27,9.0,8.83,540,530.0,0,0,0,0.981
AT00000476,A007,2025-03-28,9.0,8.67,540,520.0,0,0,15,0.963
AT00000477,A007,2025-03-31,9.0,8.92,540,535.0,0,0,0,0.991
AT00000478,A008,2025-01-01,9.0,8.87,540,532.0,0,0,0,0.985
AT00000479,A008,2025-01-02,9.0,8.9,540,534.0,0,0,0,0.989
AT00000480,A008,2025-01-03,9.0,8.93,540,536.0,0,0,0,0.993
AT00000481,A008,2025-01-04,9.0,0.0,540,0.0,1,0,540,0.0
AT00000482,A008,2025-01-06,9.0,8.88,540,533.0,0,0,0,0.987
AT00000483,A008,2025-01-07,9.0,8.93,540,536.0,0,0,0,0.993
AT00000484,A008,2025-01-08,9.0,8.9,540,534.0,0,0,0,0.989
AT00000485,A008,2025-01-09,9.0,8.92,540,535.0,0,0,0,0.991
AT00000486,A008,2025-01-10,9.0,8.73,540,524.0,0,5,0,0.97
AT00000487,A008,2025-01-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00000488,A008,2025-01-14,9.0,8.82,540,529.0,0,0,0,0.98
AT00000489,A008,2025-01-15,9.0,8.9,540,534.0,0,0,0,0.989
AT00000490,A008,2025-01-16,9.0,8.92,540,535.0,0,0,0,0.991
AT00000491,A008,2025-01-17,9.0,8.93,540,536.0,0,0,0,0.993
AT00000492,A008,2025-01-18,9.0,0.0,540,0.0,1,0,540,0.0
AT00000493,A008,2025-01-19,9.0,8.87,540,532.0,0,0,0,0.985
AT00000494,A008,2025-01-20,9.0,8.75,540,525.0,0,5,0,0.972
AT00000495,A008,2025-01-21,9.0,8.87,540,532.0,0,0,5,0.985
AT00000496,A008,2025-01-22,9.0,8.83,540,530.0,0,0,0,0.981
AT00000497,A008,2025-01-23,9.0,8.95,540,537.0,0,0,0,0.994
AT00000498,A008,2025-01-24,9.0,8.97,540,538.0,0,0,0,0.996
AT00000499,A008,2025-01-26,9.0,8.92,540,535.0,0,0,0,0.991
AT00000500,A008,2025-01-27,9.0,8.57,540,514.0,0,15,0,0.952
AT00000501,A008,2025-01-28,9.0,8.83,540,530.0,0,0,0,0.981
AT00000502,A008,2025-01-29,9.0,8.88,540,533.0,0,0,0,0.987
AT00000503,A008,2025-01-30,9.0,8.62,540,517.0,0,0,15,0.957
AT00000504,A008,2025-01-31,9.0,8.95,540,537.0,0,0,0,0.994
AT00000505,A008,2025-02-03,9.0,8.78,540,527.0,0,0,3,0.976
AT00000506,A008,2025-02-04,9.0,8.77,540,526.0,0,0,0,0.974
AT00000507,A008,2025-02-05,9.0,8.7,540,522.0,0,0,0,0.967
AT00000508,A008,2025-02-06,9.0,8.7,540,522.0,0,0,0,0.967
AT00000509,A008,2025-02-07,9.0,8.72,540,523.0,0,5,0,0.969
AT00000510,A008,2025-02-10,9.0,8.73,540,524.0,0,5,5,0.97
AT00000511,A008,2025-02-11,9.0,8.93,540,536.0,0,0,0,0.993
AT00000512,A008,2025-02-12,9.0,8.88,540,533.0,0,0,0,0.987
AT00000513,A008,2025-02-13,9.0,8.73,540,524.0,0,0,0,0.97
AT00000514,A008,2025-02-14,9.0,8.85,540,531.0,0,0,0,0.983
AT00000515,A008,2025-02-16,9.0,8.88,540,533.0,0,5,0,0.987
AT00000516,A008,2025-02-17,9.0,8.97,540,538.0,0,0,0,0.996
AT00000517,A008,2025-02-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00000518,A008,2025-02-19,9.0,8.93,540,536.0,0,0,0,0.993
AT00000519,A008,2025-02-20,9.0,8.75,540,525.0,0,0,10,0.972
AT00000520,A008,2025-02-21,9.0,8.93,540,536.0,0,0,0,0.993
AT00000521,A008,2025-02-24,9.0,8.77,540,526.0,0,0,0,0.974
AT00000522,A008,2025-02-25,9.0,8.88,540,533.0,0,0,0,0.987
AT00000523,A008,2025-02-26,9.0,8.85,540,531.0,0,0,0,0.983
AT00000524,A008,2025-02-27,9.0,8.72,540,523.0,0,0,5,0.969
AT00000525,A008,2025-02-28,9.0,8.38,540,503.0,0,30,0,0.931
AT00000526,A008,2025-03-03,9.0,8.88,540,533.0,0,0,0,0.987
AT00000527,A008,2025-03-04,9.0,8.95,540,537.0,0,0,0,0.994
AT00000528,A008,2025-03-05,9.0,8.85,540,531.0,0,0,5,0.983
AT00000529,A008,2025-03-06,9.0,8.77,540,526.0,0,0,0,0.974
AT00000530,A008,2025-03-07,9.0,8.87,540,532.0,0,0,0,0.985
AT00000531,A008,2025-03-10,9.0,8.85,540,531.0,0,0,0,0.983
AT00000532,A008,2025-03-11,9.0,8.78,540,527.0,0,0,0,0.976
AT00000533,A008,2025-03-12,9.0,8.93,540,536.0,0,0,0,0.993
AT00000534,A008,2025-03-13,9.0,8.87,540,532.0,0,0,0,0.985
AT00000535,A008,2025-03-17,9.0,8.93,540,536.0,0,0,0,0.993
AT00000536,A008,2025-03-18,9.0,8.93,540,536.0,0,0,0,0.993
AT00000537,A008,2025-03-20,9.0,8.78,540,527.0,0,0,2,0.976
AT00000538,A008,2025-03-21,9.0,8.87,540,532.0,0,0,0,0.985
AT00000539,A008,2025-03-22,9.0,8.98,540,539.0,0,0,0,0.998
AT00000540,A008,2025-03-24,9.0,8.37,540,502.0,0,30,1,0.93
AT00000541,A008,2025-03-25,9.0,8.3,540,498.0,0,30,0,0.922
AT00000542,A008,2025-03-26,9.0,8.85,540,531.0,0,0,0,0.983
AT00000543,A008,2025-03-27,9.0,8.93,540,536.0,0,0,0,0.993
AT00000544,A008,2025-03-28,9.0,8.9,540,534.0,0,0,0,0.989
AT00000545,A008,2025-03-30,9.0,8.9,540,534.0,0,0,0,0.989
AT00000546,A008,2025-03-31,9.0,0.0,540,0.0,1,0,540,0.0
AT00000547,A009,2025-01-01,9.0,8.88,540,533.0,0,0,5,0.987
AT00000548,A009,2025-01-02,9.0,8.92,540,535.0,0,0,0,0.991
AT00000549,A009,2025-01-03,9.0,8.7,540,522.0,0,0,15,0.967
AT00000550,A009,2025-01-06,9.0,8.8,540,528.0,0,0,0,0.978
AT00000551,A009,2025-01-07,9.0,0.0,540,0.0,1,0,540,0.0
AT00000552,A009,2025-01-08,9.0,8.78,540,527.0,0,5,0,0.976
AT00000553,A009,2025-01-09,9.0,8.97,540,538.0,0,0,0,0.996
AT00000554,A009,2025-01-10,9.0,8.88,540,533.0,0,0,0,0.987
AT00000555,A009,2025-01-13,9.0,8.98,540,539.0,0,0,0,0.998
AT00000556,A009,2025-01-14,9.0,8.9,540,534.0,0,0,0,0.989
AT00000557,A009,2025-01-15,9.0,8.88,540,533.0,0,0,0,0.987
AT00000558,A009,2025-01-16,9.0,8.92,540,535.0,0,0,0,0.991
AT00000559,A009,2025-01-17,9.0,8.85,540,531.0,0,5,0,0.983
AT00000560,A009,2025-01-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00000561,A009,2025-01-21,9.0,8.78,540,527.0,0,0,0,0.976
AT00000562,A009,2025-01-22,9.0,8.57,540,514.0,0,15,0,0.952
AT00000563,A009,2025-01-23,9.0,8.62,540,517.0,0,0,15,0.957
AT00000564,A009,2025-01-24,9.0,8.93,540,536.0,0,0,0,0.993
AT00000565,A009,2025-01-25,9.0,8.83,540,530.0,0,0,0,0.981
AT00000566,A009,2025-01-27,9.0,8.73,540,524.0,0,0,0,0.97
AT00000567,A009,2025-01-28,9.0,0.0,540,0.0,1,0,540,0.0
AT00000568,A009,2025-01-29,9.0,8.8,540,528.0,0,0,0,0.978
AT00000569,A009,2025-01-30,9.0,8.8,540,528.0,0,0,10,0.978
AT00000570,A009,2025-01-31,9.0,8.88,540,533.0,0,0,0,0.987
AT00000571,A009,2025-02-03,9.0,8.92,540,535.0,0,0,0,0.991
AT00000572,A009,2025-02-04,9.0,8.8,540,528.0,0,0,0,0.978
AT00000573,A009,2025-02-05,9.0,8.92,540,535.0,0,0,0,0.991
AT00000574,A009,2025-02-06,9.0,8.73,540,524.0,0,0,0,0.97
AT00000575,A009,2025-02-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00000576,A009,2025-02-10,9.0,8.87,540,532.0,0,0,0,0.985
AT00000577,A009,2025-02-11,9.0,8.88,540,533.0,0,0,0,0.987
AT00000578,A009,2025-02-12,9.0,8.93,540,536.0,0,0,0,0.993
AT00000579,A009,2025-02-13,9.0,8.95,540,537.0,0,0,0,0.994
AT00000580,A009,2025-02-14,9.0,8.18,540,491.0,0,15,30,0.909
AT00000581,A009,2025-02-17,9.0,8.7,540,522.0,0,0,0,0.967
AT00000582,A009,2025-02-18,9.0,8.85,540,531.0,0,0,0,0.983
AT00000583,A009,2025-02-19,9.0,8.88,540,533.0,0,0,0,0.987
AT00000584,A009,2025-02-20,9.0,8.88,540,533.0,0,0,0,0.987
AT00000585,A009,2025-02-21,9.0,8.78,540,527.0,0,0,0,0.976
AT00000586,A009,2025-02-22,9.0,8.63,540,518.0,0,0,15,0.959
AT00000587,A009,2025-02-24,9.0,0.0,540,0.0,1,0,540,0.0
AT00000588,A009,2025-02-25,9.0,8.95,540,537.0,0,0,0,0.994
AT00000589,A009,2025-02-26,9.0,8.82,540,529.0,0,5,0,0.98
AT00000590,A009,2025-02-28,9.0,8.82,540,529.0,0,0,0,0.98
AT00000591,A009,2025-03-01,9.0,8.93,540,536.0,0,0,0,0.993
AT00000592,A009,2025-03-03,9.0,8.88,540,533.0,0,0,0,0.987
AT00000593,A009,2025-03-04,9.0,8.72,540,523.0,0,0,15,0.969
AT00000594,A009,2025-03-05,9.0,8.73,540,524.0,0,5,2,0.97
AT00000595,A009,2025-03-06,9.0,8.8,540,528.0,0,0,8,0.978
AT00000596,A009,2025-03-07,9.0,8.92,540,535.0,0,0,0,0.991
AT00000597,A009,2025-03-10,9.0,8.87,540,532.0,0,5,0,0.985
AT00000598,A009,2025-03-11,9.0,8.9,540,534.0,0,0,0,0.989
AT00000599,A009,2025-03-12,9.0,8.58,540,515.0,0,10,0,0.954
AT00000600,A009,2025-03-13,9.0,8.82,540,529.0,0,0,0,0.98
AT00000601,A009,2025-03-14,9.0,8.92,540,535.0,0,0,0,0.991
AT00000602,A009,2025-03-17,9.0,8.28,540,497.0,0,10,30,0.92
AT00000603,A009,2025-03-18,9.0,8.87,540,532.0,0,0,0,0.985
AT00000604,A009,2025-03-19,9.0,8.88,540,533.0,0,0,0,0.987
AT00000605,A009,2025-03-20,9.0,8.57,540,514.0,0,5,5,0.952
AT00000606,A009,2025-03-21,9.0,8.9,540,534.0,0,0,0,0.989
AT00000607,A009,2025-03-23,9.0,8.87,540,532.0,0,0,0,0.985
AT00000608,A009,2025-03-24,9.0,8.88,540,533.0,0,0,0,0.987
AT00000609,A009,2025-03-25,9.0,8.92,540,535.0,0,0,0,0.991
AT00000610,A009,2025-03-26,9.0,8.83,540,530.0,0,0,0,0.981
AT00000611,A009,2025-03-27,9.0,8.82,540,529.0,0,0,0,0.98
AT00000612,A009,2025-03-28,9.0,8.93,540,536.0,0,0,0,0.993
AT00000613,A009,2025-03-29,9.0,8.93,540,536.0,0,0,0,0.993
AT00000614,A009,2025-03-31,9.0,8.9,540,534.0,0,0,0,0.989
AT00000615,A010,2025-01-02,9.0,8.6,540,516.0,0,0,15,0.956
AT00000616,A010,2025-01-03,9.0,8.63,540,518.0,0,0,0,0.959
AT00000617,A010,2025-01-06,9.0,8.8,540,528.0,0,0,0,0.978
AT00000618,A010,2025-01-07,9.0,8.83,540,530.0,0,0,0,0.981
AT00000619,A010,2025-01-08,9.0,8.82,540,529.0,0,0,0,0.98
AT00000620,A010,2025-01-09,9.0,8.85,540,531.0,0,0,0,0.983
AT00000621,A010,2025-01-10,9.0,8.87,540,532.0,0,0,0,0.985
AT00000622,A010,2025-01-11,9.0,8.87,540,532.0,0,0,0,0.985
AT00000623,A010,2025-01-12,9.0,8.7,540,522.0,0,5,0,0.967
AT00000624,A010,2025-01-14,9.0,8.35,540,501.0,0,0,30,0.928
AT00000625,A010,2025-01-15,9.0,8.62,540,517.0,0,0,15,0.957
AT00000626,A010,2025-01-16,9.0,8.73,540,524.0,0,0,0,0.97
AT00000627,A010,2025-01-17,9.0,8.58,540,515.0,0,15,0,0.954
AT00000628,A010,2025-01-20,9.0,8.85,540,531.0,0,0,0,0.983
AT00000629,A010,2025-01-21,9.0,8.88,540,533.0,0,0,0,0.987
AT00000630,A010,2025-01-22,9.0,8.9,540,534.0,0,0,0,0.989
AT00000631,A010,2025-01-23,9.0,8.92,540,535.0,0,0,0,0.991
AT00000632,A010,2025-01-24,9.0,8.82,540,529.0,0,0,0,0.98
AT00000633,A010,2025-01-27,9.0,8.92,540,535.0,0,5,0,0.991
AT00000634,A010,2025-01-28,9.0,8.9,540,534.0,0,5,0,0.989
AT00000635,A010,2025-01-29,9.0,8.65,540,519.0,0,0,0,0.961
AT00000636,A010,2025-01-30,9.0,8.87,540,532.0,0,0,5,0.985
AT00000637,A010,2025-01-31,9.0,8.93,540,536.0,0,0,0,0.993
AT00000638,A010,2025-02-03,9.0,8.98,540,539.0,0,0,0,0.998
AT00000639,A010,2025-02-04,9.0,8.88,540,533.0,0,0,0,0.987
AT00000640,A010,2025-02-05,9.0,8.9,540,534.0,0,0,0,0.989
AT00000641,A010,2025-02-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00000642,A010,2025-02-07,9.0,8.68,540,521.0,0,15,0,0.965
AT00000643,A010,2025-02-11,9.0,8.68,540,521.0,0,0,15,0.965
AT00000644,A010,2025-02-12,9.0,8.67,540,520.0,0,15,0,0.963
AT00000645,A010,2025-02-13,9.0,8.9,540,534.0,0,0,0,0.989
AT00000646,A010,2025-02-14,9.0,8.98,540,539.0,0,0,0,0.998
AT00000647,A010,2025-02-17,9.0,8.78,540,527.0,0,0,0,0.976
AT00000648,A010,2025-02-18,9.0,8.77,540,526.0,0,0,0,0.974
AT00000649,A010,2025-02-19,9.0,8.87,540,532.0,0,0,0,0.985
AT00000650,A010,2025-02-20,9.0,8.95,540,537.0,0,0,0,0.994
AT00000651,A010,2025-02-21,9.0,8.95,540,537.0,0,0,0,0.994
AT00000652,A010,2025-02-22,9.0,8.85,540,531.0,0,0,0,0.983
AT00000653,A010,2025-02-24,9.0,8.4,540,504.0,0,0,30,0.933
AT00000654,A010,2025-02-25,9.0,8.87,540,532.0,0,0,0,0.985
AT00000655,A010,2025-02-26,9.0,8.97,540,538.0,0,0,0,0.996
AT00000656,A010,2025-02-27,9.0,8.93,540,536.0,0,0,0,0.993
AT00000657,A010,2025-02-28,9.0,8.88,540,533.0,0,0,0,0.987
AT00000658,A010,2025-03-03,9.0,8.8,540,528.0,0,0,0,0.978
AT00000659,A010,2025-03-04,9.0,8.87,540,532.0,0,0,0,0.985
AT00000660,A010,2025-03-05,9.0,8.93,540,536.0,0,0,0,0.993
AT00000661,A010,2025-03-06,9.0,8.87,540,532.0,0,0,0,0.985
AT00000662,A010,2025-03-07,9.0,8.78,540,527.0,0,0,10,0.976
AT00000663,A010,2025-03-10,9.0,8.75,540,525.0,0,0,5,0.972
AT00000664,A010,2025-03-11,9.0,0.0,540,0.0,1,0,540,0.0
AT00000665,A010,2025-03-12,9.0,8.9,540,534.0,0,0,0,0.989
AT00000666,A010,2025-03-13,9.0,8.85,540,531.0,0,0,0,0.983
AT00000667,A010,2025-03-14,9.0,8.83,540,530.0,0,0,0,0.981
AT00000668,A010,2025-03-15,9.0,8.85,540,531.0,0,0,0,0.983
AT00000669,A010,2025-03-17,9.0,8.82,540,529.0,0,0,0,0.98
AT00000670,A010,2025-03-19,9.0,8.53,540,512.0,0,0,10,0.948
AT00000671,A010,2025-03-20,9.0,8.92,540,535.0,0,0,0,0.991
AT00000672,A010,2025-03-21,9.0,8.88,540,533.0,0,0,1,0.987
AT00000673,A010,2025-03-24,9.0,8.95,540,537.0,0,0,0,0.994
AT00000674,A010,2025-03-26,9.0,8.55,540,513.0,0,0,15,0.95
AT00000675,A010,2025-03-27,9.0,8.88,540,533.0,0,0,5,0.987
AT00000676,A010,2025-03-28,9.0,8.8,540,528.0,0,0,0,0.978
AT00000677,A010,2025-03-31,9.0,8.8,540,528.0,0,5,0,0.978
AT00000678,A011,2025-01-01,9.0,8.75,540,525.0,0,0,0,0.972
AT00000679,A011,2025-01-02,9.0,8.73,540,524.0,0,5,0,0.97
AT00000680,A011,2025-01-03,9.0,8.83,540,530.0,0,0,0,0.981
AT00000681,A011,2025-01-06,9.0,8.65,540,519.0,0,15,0,0.961
AT00000682,A011,2025-01-07,9.0,8.87,540,532.0,0,0,0,0.985
AT00000683,A011,2025-01-08,9.0,8.9,540,534.0,0,0,0,0.989
AT00000684,A011,2025-01-09,9.0,8.87,540,532.0,0,0,5,0.985
AT00000685,A011,2025-01-10,9.0,8.87,540,532.0,0,0,0,0.985
AT00000686,A011,2025-01-13,9.0,8.85,540,531.0,0,0,0,0.983
AT00000687,A011,2025-01-14,9.0,8.92,540,535.0,0,0,0,0.991
AT00000688,A011,2025-01-15,9.0,8.92,540,535.0,0,0,0,0.991
AT00000689,A011,2025-01-16,9.0,8.85,540,531.0,0,0,0,0.983
AT00000690,A011,2025-01-17,9.0,8.67,540,520.0,0,5,0,0.963
AT00000691,A011,2025-01-18,9.0,8.8,540,528.0,0,0,5,0.978
AT00000692,A011,2025-01-21,9.0,8.93,540,536.0,0,0,0,0.993
AT00000693,A011,2025-01-22,9.0,8.6,540,516.0,0,10,0,0.956
AT00000694,A011,2025-01-23,9.0,0.0,540,0.0,1,0,540,0.0
