schedule_id,master_agent_id,schedule_date,scheduled_start,scheduled_end,scheduled_minutes,planned_lunch_start,planned_lunch_end,planned_lunch_minutes
S0000196,A003,2025-03-22,2025-03-22 09:00:00,2025-03-22 18:00:00,540,2025-03-22 13:00:00,2025-03-22 13:30:00,30
S0000197,A003,2025-03-24,2025-03-24 09:00:00,2025-03-24 18:00:00,540,2025-03-24 13:00:00,2025-03-24 13:30:00,30
S0000198,A003,2025-03-25,2025-03-25 09:00:00,2025-03-25 18:00:00,540,2025-03-25 13:00:00,2025-03-25 13:30:00,30
S0000199,A003,2025-03-26,2025-03-26 09:00:00,2025-03-26 18:00:00,540,2025-03-26 13:00:00,2025-03-26 13:30:00,30
S0000200,A003,2025-03-27,2025-03-27 09:00:00,2025-03-27 18:00:00,540,2025-03-27 13:00:00,2025-03-27 13:30:00,30
S0000201,A003,2025-03-28,2025-03-28 09:00:00,2025-03-28 18:00:00,540,2025-03-28 13:00:00,2025-03-28 13:30:00,30
S0000202,A003,2025-03-31,2025-03-31 09:00:00,2025-03-31 18:00:00,540,2025-03-31 13:00:00,2025-03-31 13:30:00,30
S0000203,A004,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0000204,A004,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0000205,A004,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0000206,A004,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0000207,A004,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0000208,A004,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0000209,A004,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0000210,A004,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0000211,A004,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0000212,A004,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0000213,A004,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0000214,A004,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0000215,A004,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0000216,A004,2025-01-18,2025-01-18 08:00:00,2025-01-18 17:00:00,540,2025-01-18 12:00:00,2025-01-18 12:30:00,30
S0000217,A004,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0000218,A004,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0000219,A004,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0000220,A004,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0000221,A004,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0000222,A004,2025-01-26,2025-01-26 08:00:00,2025-01-26 17:00:00,540,2025-01-26 12:00:00,2025-01-26 12:30:00,30
S0000223,A004,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0000224,A004,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0000225,A004,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0000226,A004,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0000227,A004,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0000228,A004,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0000229,A004,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0000230,A004,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0000231,A004,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0000232,A004,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0000233,A004,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0000234,A004,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0000235,A004,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0000236,A004,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0000237,A004,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0000238,A004,2025-02-15,2025-02-15 08:00:00,2025-02-15 17:00:00,540,2025-02-15 12:00:00,2025-02-15 12:30:00,30
S0000239,A004,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0000240,A004,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0000241,A004,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0000242,A004,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0000243,A004,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0000244,A004,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0000245,A004,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0000246,A004,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0000247,A004,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0000248,A004,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0000249,A004,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0000250,A004,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0000251,A004,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0000252,A004,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0000253,A004,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0000254,A004,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0000255,A004,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0000256,A004,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0000257,A004,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0000258,A004,2025-03-17,2025-03-17 08:00:00,2025-03-17 17:00:00,540,2025-03-17 12:00:00,2025-03-17 12:30:00,30
S0000259,A004,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0000260,A004,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0000261,A004,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0000262,A004,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0000263,A004,2025-03-22,2025-03-22 08:00:00,2025-03-22 17:00:00,540,2025-03-22 12:00:00,2025-03-22 12:30:00,30
S0000264,A004,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0000265,A004,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0000266,A004,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0000267,A004,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0000268,A004,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0000269,A005,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0000270,A005,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0000271,A005,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0000272,A005,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0000273,A005,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0000274,A005,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0000275,A005,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0000276,A005,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0000277,A005,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0000278,A005,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0000279,A005,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0000280,A005,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0000281,A005,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0000282,A005,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0000283,A005,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0000284,A005,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0000285,A005,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0000286,A005,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0000287,A005,2025-01-26,2025-01-26 08:00:00,2025-01-26 17:00:00,540,2025-01-26 12:00:00,2025-01-26 12:30:00,30
S0000288,A005,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0000289,A005,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0000290,A005,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0000291,A005,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0000292,A005,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0000293,A005,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0000294,A005,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0000295,A005,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0000296,A005,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0000297,A005,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0000298,A005,2025-02-08,2025-02-08 08:00:00,2025-02-08 17:00:00,540,2025-02-08 12:00:00,2025-02-08 12:30:00,30
S0000299,A005,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0000300,A005,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0000301,A005,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0000302,A005,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0000303,A005,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0000304,A005,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0000305,A005,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0000306,A005,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0000307,A005,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0000308,A005,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0000309,A005,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0000310,A005,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0000311,A005,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0000312,A005,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0000313,A005,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0000314,A005,2025-03-02,2025-03-02 08:00:00,2025-03-02 17:00:00,540,2025-03-02 12:00:00,2025-03-02 12:30:00,30
S0000315,A005,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0000316,A005,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0000317,A005,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0000318,A005,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0000319,A005,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0000320,A005,2025-03-08,2025-03-08 08:00:00,2025-03-08 17:00:00,540,2025-03-08 12:00:00,2025-03-08 12:30:00,30
S0000321,A005,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0000322,A005,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0000323,A005,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:00:00,540,2025-03-12 12:00:00,2025-03-12 12:30:00,30
S0000324,A005,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0000325,A005,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0000326,A005,2025-03-16,2025-03-16 08:00:00,2025-03-16 17:00:00,540,2025-03-16 12:00:00,2025-03-16 12:30:00,30
S0000327,A005,2025-03-17,2025-03-17 08:00:00,2025-03-17 17:00:00,540,2025-03-17 12:00:00,2025-03-17 12:30:00,30
S0000328,A005,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0000329,A005,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0000330,A005,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0000331,A005,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0000332,A005,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0000333,A005,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0000334,A005,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0000335,A005,2025-03-27,2025-03-27 08:00:00,2025-03-27 17:00:00,540,2025-03-27 12:00:00,2025-03-27 12:30:00,30
S0000336,A005,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0000337,A005,2025-03-30,2025-03-30 08:00:00,2025-03-30 17:00:00,540,2025-03-30 12:00:00,2025-03-30 12:30:00,30
S0000338,A005,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0000339,A006,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0000340,A006,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0000341,A006,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0000342,A006,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0000343,A006,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0000344,A006,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0000345,A006,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0000346,A006,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0000347,A006,2025-01-11,2025-01-11 08:00:00,2025-01-11 17:00:00,540,2025-01-11 12:00:00,2025-01-11 12:30:00,30
S0000348,A006,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0000349,A006,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0000350,A006,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0000351,A006,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0000352,A006,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0000353,A006,2025-01-18,2025-01-18 08:00:00,2025-01-18 17:00:00,540,2025-01-18 12:00:00,2025-01-18 12:30:00,30
S0000354,A006,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0000355,A006,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0000356,A006,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0000357,A006,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0000358,A006,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0000359,A006,2025-01-26,2025-01-26 08:00:00,2025-01-26 17:00:00,540,2025-01-26 12:00:00,2025-01-26 12:30:00,30
S0000360,A006,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0000361,A006,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0000362,A006,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0000363,A006,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0000364,A006,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0000365,A006,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0000366,A006,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0000367,A006,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0000368,A006,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0000369,A006,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0000370,A006,2025-02-08,2025-02-08 08:00:00,2025-02-08 17:00:00,540,2025-02-08 12:00:00,2025-02-08 12:30:00,30
S0000371,A006,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0000372,A006,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0000373,A006,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0000374,A006,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0000375,A006,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0000376,A006,2025-02-15,2025-02-15 08:00:00,2025-02-15 17:00:00,540,2025-02-15 12:00:00,2025-02-15 12:30:00,30
S0000377,A006,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0000378,A006,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0000379,A006,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0000380,A006,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0000381,A006,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0000382,A006,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0000383,A006,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0000384,A006,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0000385,A006,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0000386,A006,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0000387,A006,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0000388,A006,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0000389,A006,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0000390,A006,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0000391,A006,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
